DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TURNOVER_CLASS,AWU_CLASS,LEGAL_FORM,MANAGEMENT_FORM,TYPE_OF_FARMING,PURPOSE_AGRIC_ACTIVITY,ECON_ACTIVITY_NACE_2007,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TURNOVER_CLASS,NOTE_AWU_CLASS,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_TYPE_OF_FARMING,NOTE_PURPOSE_AGRIC_ACTIVITY,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1573524,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,1512000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,1489000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,30338,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,25671,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,27473,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,45440,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,38812,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,40902,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,53228,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,49924,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,49254,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,IT,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,62606,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4858,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,32268,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,65177,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,53701,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3500,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,55907,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC1,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3161,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,447,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1159,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3440,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,28779,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,99,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,31323,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC2,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,15175,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1588,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,10033,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,19503,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,34826,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,609,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,70289,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC3,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,51889,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7885,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,32014,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,53156,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,113210,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6018,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,115975,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITC4,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,13.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,312009,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,270000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,278000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,0.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,0.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,45364,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,39000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,42000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,23,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,25.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,24.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,36.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,34.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,33.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,176054,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,177335,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,175979,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,34.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,39.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,40.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,381357,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,379495,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,378146,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,24.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,25.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,25.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,59129,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,54799,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,58500,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,22550,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,20378,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,22119,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,72273,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,81548,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,79400,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,49.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,52.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITCD,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,54.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,24463,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,5808,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,13869,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,20117,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.3,,,,,,,,,,,,,,,
