DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_6(1.0),A,IT,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,98422,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,IT,WOODTR_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,24235,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,73938,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,80191,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,AA_UNUT_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,16041,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1269044,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1271687,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,955473,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,960445,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,59237,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,49826,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,59308,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,49965,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,46290,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,45798,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,OHT_FARM_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,44001,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,178836,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,175123,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODLA_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,28525,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,14506,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,10129,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC1,WOODTR_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4747,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,33004,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5575,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,AA_UNUT_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1529,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,104917,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,108687,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,52872,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,52856,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2804,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2301,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2807,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2320,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,8943,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,41735,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,OHT_FARM_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2060,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,10098,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8521,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,WOODLA_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2014,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC2,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3934,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,9479,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,AA_UNUT_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4054,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,101038,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,77018,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,41992,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,38592,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,16473,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8872,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,16479,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8872,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1663,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,610,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,OHT_FARM_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6494,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,53449,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,28276,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODLA_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3939,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,60,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC3,WOODTR_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,118,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,23339,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,32678,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,AA_UNUT_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7890,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1136414,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1155845,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,927450,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,958378,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,48674,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,41002,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,49169,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,41120,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,46685,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,OHT_AREA_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,52134,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,OHT_FARM_WUN,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,34026,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,118845,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODLA_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,97046,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODLA_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12347,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,20095,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODTR_AREA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,15609,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITC4,WOODTR_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2133,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,225315,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,AA_UNUT,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,220390,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,AA_UNUT_FARM,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,73653,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,6194971,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6084000,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,4407997,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4441170,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,356591,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_6(1.0),A,ITCD,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,279725,,,,,,,,,,,,,,,,,,,,,
