DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2013,6976,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2016,5330,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2013,19585,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2016,11693,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2013,3463,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2016,7168,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2013,100590,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2016,78631,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,134826,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,114643,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2013,34236,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2016,36012,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2013,9427562,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2016,10076773,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,LNDEH,WORLD,ALL,ALL,2013,395976,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,LNDEH,WORLD,ALL,ALL,2016,64903,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OFMWF,WORLD,ALL,ALL,2013,2474064,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OFMWF,WORLD,ALL,ALL,2016,2551677,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OLERB,WORLD,ALL,ALL,2013,547201,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OLERB,WORLD,ALL,ALL,2016,1144595,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,PENFLF,WORLD,ALL,ALL,2013,988202,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,PENFLF,WORLD,ALL,ALL,2016,1180295,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2013,914728,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2016,824619,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2013,2130432,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2016,1865047,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2013,372643,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2016,1238487,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2013,14946786,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2016,15318115,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,17250808,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18946395,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2013,2304022,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC1,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2016,3628280,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2013,2803,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2016,2305,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,LNDEH,WORLD,ALL,ALL,2013,95,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,LNDEH,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OFMWF,WORLD,ALL,ALL,2013,1078,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OFMWF,WORLD,ALL,ALL,2016,776,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OLERB,WORLD,ALL,ALL,2013,336,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,OLERB,WORLD,ALL,ALL,2016,578,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,PENFLF,WORLD,ALL,ALL,2013,16,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,PENFLF,WORLD,ALL,ALL,2016,136,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2013,82,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,RH,WORLD,ALL,ALL,2016,892,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2013,1341,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,SPOWF,WORLD,ALL,ALL,2016,669,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2013,40,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TENFLF,WORLD,ALL,ALL,2016,133,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2013,5304,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TFLF,WORLD,ALL,ALL,2016,4643,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,5791,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5490,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2013,487,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,PE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,TNFLF,WORLD,ALL,ALL,2016,847,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2013,387400,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_14(1.0),A,ITC2,WD,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,HOL,WORLD,ALL,ALL,2016,497262,,,,,,,,,,,,,,,,,,,,,
