DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,44037,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,33174,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,386810,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,357003,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,452800,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC1,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,435160,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2664,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2232,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2664,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2232,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9918,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12273,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,10235,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC2,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12813,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,15697,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8039,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,15431,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7537,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,10961,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6794,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,14457,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC3,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12327,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,37175,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,29971,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,33907,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,26087,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,578576,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,511092,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,678745,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITC4,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,682468,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,286480,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,202243,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,265035,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,171015,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1963507,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1648368,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2565736,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITCD,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2514725,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD10,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11501,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD10,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11441,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD10,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,38167,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD10,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,39881,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD20,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7304,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD20,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7196,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD20,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18832,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD20,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,20201,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,90693,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,55187,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,83736,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,42831,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,434363,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,330085,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,566145,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD3,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,527611,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,15353,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11640,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,13245,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,10193,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,107566,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,84413,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,124955,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD4,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,119580,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,47808,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,40984,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,41011,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,30324,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,343114,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,289709,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,622309,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITD5,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,664684,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,31536,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18805,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,31004,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18637,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,92199,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,56999,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,96090,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITDA,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,60082,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,123416,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,82657,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,116533,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,71890,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,186308,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,156242,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,348386,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,358710,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,36814,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,20745,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,34946,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18398,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,51486,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,34800,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,107394,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE1,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,100940,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,17378,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,FIABLE,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11046,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,15914,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,FIATED,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,9207,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,21170,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,IA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18904,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_4(1.0),A,ITE2,IBA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,46790,,,,,,,,,,,,,,,,,,,,,
