DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_12(1.0),A,IT,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2003,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,IT,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1548,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,IT,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,54602,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,44567,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3555,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4760,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,273,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,562,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,179,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,34,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,59308,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,49965,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,152,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,226,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,227,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,22,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,58,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,20,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,36,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC1,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2744,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2131,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,63,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,174,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2807,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2320,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC2,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,16074,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8274,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,299,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,586,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,32,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,16479,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8872,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,13,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,23,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,10,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,19,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC3,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,38674,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,31979,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9196,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8107,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,537,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,744,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,92,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,187,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,49169,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,41120,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,407,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,38,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X16_17_18_23,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,35,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,210,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X216,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,68,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,12,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITC4,HO,X299,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,322397,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,11,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,242252,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,28945,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,1210,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,33258,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1855,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,13,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2978,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,797,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,14,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,535,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,358267,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,280381,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1319,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,X1260,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,695,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_12(1.0),A,ITCD,HO,X1430_17,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
