DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE_UN1,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,593,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,148943,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,141655,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9026,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6228,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE20-49_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,243014,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE20-49_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,256769,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE2-4_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,46238,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE2-4_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,38055,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE5-9_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,76623,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,HE5-9_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,76423,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1269044,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1271687,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE_GE50,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,508936,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE_GE50,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,519707,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE_UN1,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,4930,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE_UN1,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1397,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,124979,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,115676,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,13975,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,9881,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE20-49_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,197376,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE20-49_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,205511,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE2-4_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,41696,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE2-4_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,42839,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE5-9_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,63581,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,HE5-9_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,65435,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,955473,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,960445,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_0,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,71,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_0,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,139,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_GE50,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3967,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_GE50,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4139,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_UN1,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9697,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE_UN1,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2300,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,8761,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE10-19_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8351,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9245,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE1-1_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6727,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_2(1.0),A,ITC1,FUAA,TOT,TOT,ALL,HE20-49_99,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,6337,,,,,,,,,,,,,,,,,,,,,
