DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,633403,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,47284,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,25578,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,30479,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,42268,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,176754,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,184832,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,955473,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,960445,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,57409,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,47689,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1513,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1934,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,50617,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,40081,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,386,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,343,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,951,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1317,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,5841,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6291,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,59308,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC1,HO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,49965,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,104865,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,107632,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,52,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1054,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,56486,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,55097,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,11727,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,10479,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,36652,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,42056,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,104917,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,108687,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,52839,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,DIRMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,52136,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,33,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,MANWSP,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,720,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,25247,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,ONLYFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,24601,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,OTHEFMAN,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,,n,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,7586,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,PREVEXTRA,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5890,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_3(1.0),A,ITC2,ARU,TOT,PREVFAM,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,20005,,,,,,,,,,,,,,,,,,,,,
